6934,6928,1464243031.0
6950,6865,1464243047.0
6955,6935,1464243052.0
6967,6935,1464244802.0
6980,6977,1464244815.0
6993,6906,1464244828.0
7020,6824,1464246612.0
7027,6941,1464246619.0
7034,6990,1464246626.0
7052,7050,1464246644.0
7076,7021,1464248399.0
7086,7031,1464248409.0
7091,7031,1464248414.0
7100,6976,1464248423.0
7112,6993,1464248435.0
7113,7049,1464248436.0
7135,7081,1464250203.0
7141,7115,1464250209.0
7152,7145,1464250220.0
7157,7150,1464250225.0
7161,6950,1464250229.0
7175,6944,1464252001.0
7179,7175,1464252005.0
7185,6980,1464252011.0
7206,7157,1464253800.0
7209,7009,1464253803.0
7210,6939,1464253804.0
7232,7105,1464255601.0
7235,7196,1464255604.0
7252,7231,1464257400.0
7254,7174,1464257402.0
7272,6988,1464259206.0
7277,6968,1464259211.0
7278,7092,1464259212.0
7279,7183,1464259213.0
7283,7282,1464259217.0
7316,7115,1464261002.0
7344,7291,1464262813.0
7351,7033,1464262820.0
7357,7027,1464262826.0
7371,7052,1464262840.0
7389,7041,1464264600.0
7392,7046,1464264603.0
7398,7159,1464264609.0
7411,7211,1464264622.0
7441,7368,1464266415.0
7444,7274,1464266418.0
7466,7059,1464268202.0
7481,7047,1464268217.0
7484,7274,1464268220.0
7499,7157,1464270000.0
7501,7047,1464270002.0
7503,7148,1464270004.0
7508,7463,1464270009.0
7543,7516,1464273603.0
7551,7145,1464273611.0
7555,7016,1464273615.0
7556,7044,1464273616.0
7558,6993,1464273618.0
7560,7009,1464273620.0
7564,7173,1464273624.0
7572,7021,1464273632.0
7574,7436,1464273634.0
7580,7480,1464273640.0
7589,7475,1464273649.0
7591,6977,1464273651.0
7594,7499,1464273654.0
7610,6988,1464275401.0
7622,7371,1464275413.0
7623,7442,1464275414.0
7624,7433,1464275415.0
7628,7612,1464275419.0
7633,7102,1464275424.0
7636,7030,1464275427.0
7638,7503,1464275429.0
7656,7434,1464275447.0
7662,6864,1464275453.0
7664,7592,1464275455.0
7672,7295,1464277199.0
7682,7428,1464277209.0
7693,7506,1464277220.0
7694,7501,1464277221.0
7697,7336,1464277224.0
7714,7285,1464279006.0
7722,7320,1464279014.0
7732,7440,1464279024.0
7738,7150,1464279030.0
7744,7478,1464279036.0
7745,7619,1464279037.0
7748,7503,1464279040.0
7757,7714,1464279049.0
7784,6954,1464282602.0
7785,7514,1464282603.0
7801,7595,1464284407.0
7806,7364,1464284412.0
7813,7675,1464284419.0
7815,7543,1464284421.0
7816,7803,1464284422.0
7819,7102,1464284425.0
7833,7209,1464284439.0
7844,7718,1464286199.0
7849,7728,1464286204.0
7851,7449,1464286206.0
7872,7400,1464288007.0
7880,7019,1464288015.0
7897,7273,1464289802.0
7900,7478,1464289805.0
7906,7375,1464289811.0
7909,7092,1464289814.0
7913,7413,1464289818.0
7916,6936,1464289821.0
7917,7389,1464289822.0
7918,7179,1464289823.0
7920,7254,1464289825.0
7921,6861,1464289826.0
7926,7817,1464289831.0
7928,7351,1464289833.0
7931,7745,1464289836.0
7937,7835,1464289842.0
7950,7272,1464291599.0
7953,7819,1464291602.0
7959,7865,1464291608.0
7960,7478,1464291609.0
7965,7449,1464291614.0
7968,7340,1464291617.0
7969,7695,1464291618.0
7970,7457,1464291619.0
7972,7091,1464291621.0
7975,7410,1464291624.0
7980,7822,1464291629.0
7984,7186,1464291633.0
7986,7927,1464291635.0
7988,7481,1464291637.0
7989,7761,1464291638.0
7990,7390,1464291639.0
7992,7991,1464291641.0
7993,7474,1464291642.0
7994,7625,1464291643.0
7998,7099,1464291647.0
8015,7397,1464293401.0
8024,7761,1464293410.0
8027,6870,1464293413.0
8028,7678,1464293414.0
8036,7033,1464293422.0
8042,7552,1464293428.0
8043,7081,1464293429.0
8044,7816,1464293430.0
8046,7651,1464293432.0
8057,7575,1464295203.0
8061,7049,1464295207.0
8065,6840,1464295211.0
8066,7041,1464295212.0
8069,7624,1464295215.0
8072,7233,1464295218.0
8076,7286,1464295222.0
8078,7205,1464295224.0
8080,7684,1464295226.0
8083,7681,1464295229.0
8086,7903,1464295232.0
8087,7613,1464295233.0
8090,8039,1464295236.0
8100,7283,1464295246.0
8109,7575,1464295255.0
8125,7961,1464297005.0
8131,7336,1464297011.0
8141,7030,1464297021.0
8151,7544,1464297031.0
8152,7109,1464297032.0
8153,7674,1464297033.0
8164,7289,1464298799.0
8166,7091,1464298801.0
8167,7398,1464298802.0
8172,7050,1464298807.0
8176,6958,1464298811.0
8179,7930,1464298814.0
8188,7875,1464298823.0
8193,8014,1464298828.0
8194,8044,1464298829.0
8196,7930,1464298831.0
8199,7930,1464298834.0
8204,7371,1464298839.0
8209,7982,1464298844.0
8221,7928,1464300600.0
8227,7253,1464300606.0
8229,8074,1464300608.0
8238,8017,1464300617.0
8248,7313,1464300627.0
8249,7700,1464300628.0
8255,7081,1464300634.0
8256,7253,1464300635.0
8280,7934,1464302402.0
8281,8036,1464302403.0
8282,8202,1464302404.0
8286,7816,1464302408.0
8287,7687,1464302409.0
8288,7682,1464302410.0
8289,7873,1464302411.0
8301,8088,1464302423.0
8303,7589,1464302425.0
8308,7643,1464304199.0
8314,8140,1464304205.0
8318,8071,1464304209.0
8320,7803,1464304211.0
8322,7804,1464304213.0
8323,7543,1464304214.0
8327,7707,1464304218.0
8338,7102,1464306000.0
8343,7869,1464306005.0
8348,7367,1464306010.0
8349,7593,1464306011.0
8352,8319,1464306014.0
8364,7823,1464307801.0
8376,7917,1464309599.0
8378,7440,1464309601.0
8379,7553,1464309602.0
8381,7926,1464309604.0
8385,7449,1464309608.0
8397,7547,1464309620.0
8398,7834,1464309621.0
8399,6923,1464309622.0
8401,8167,1464309624.0
8407,7746,1464309630.0
8415,8341,1464309638.0
8425,8301,1464309648.0
8426,7823,1464309649.0
8427,7659,1464309650.0
8442,8131,1464311401.0
8443,8404,1464311402.0
8448,8207,1464311407.0
8451,8400,1464311410.0
8470,7158,1464313201.0
8471,7621,1464313202.0
8475,7677,1464313206.0
8488,7899,1464313219.0
8494,7930,1464313225.0
8497,7849,1464313228.0
8531,8070,1464314999.0
8544,7762,1464315012.0
8547,7297,1464315015.0
8582,8390,1464316810.0
8583,6939,1464316811.0
8584,8226,1464316812.0
8590,8383,1464316818.0
8596,8099,1464316824.0
8598,8021,1464316826.0
8606,8087,1464316834.0
8607,7896,1464316835.0
8608,8281,1464316836.0
8610,7819,1464316838.0
8612,7366,1464316840.0
8615,8518,1464316843.0
8629,7750,1464318603.0
8631,7457,1464318605.0
8639,8099,1464320399.0
8640,7610,1464320400.0
8642,7131,1464320402.0
8644,7287,1464320404.0
8645,7020,1464320405.0
8650,7112,1464320410.0
8652,7154,1464320412.0
8655,7683,1464320415.0
8660,8419,1464320420.0
8692,8423,1464322201.0
8694,7880,1464322203.0
8696,7747,1464322205.0
8703,7977,1464322212.0
8711,7974,1464322220.0
8737,7819,1464324000.0
8740,8036,1464324003.0
8745,7637,1464324008.0
8747,7150,1464324010.0
8749,8261,1464324012.0
8754,8078,1464324017.0
8772,7724,1464324035.0
8776,8015,1464324039.0
8790,8573,1464325799.0
8791,7099,1464325800.0
8792,8071,1464325801.0
8795,8765,1464325804.0
8803,8246,1464325812.0
8835,8664,1464325844.0
8836,8402,1464325845.0
8864,7279,1464329401.0
8878,8644,1464331203.0
8890,7798,1464331215.0
8898,6941,1464331223.0
8904,6840,1464331229.0
8905,8829,1464331230.0
8906,7622,1464331231.0
8908,6869,1464331233.0
8909,8301,1464331234.0
8923,6958,1464333000.0
8930,7560,1464333007.0
8948,8810,1464334802.0
8956,7700,1464334810.0
8961,7798,1464334815.0
8966,8227,1464334820.0
8980,7289,1464334834.0
8984,8975,1464334838.0
8985,8387,1464334839.0
8999,8385,1464336601.0
9002,8936,1464336604.0
9005,7479,1464336607.0
9008,8935,1464336610.0
9009,8806,1464336611.0
9010,8379,1464336612.0
9011,7933,1464336613.0
9024,8492,1464336626.0
9028,7833,1464336630.0
9029,7642,1464336631.0
9035,8747,1464336637.0
9039,6980,1464336641.0
9045,7131,1464336647.0
9046,8152,1464336648.0
9074,7717,1464340203.0
9077,7021,1464340206.0
9096,8767,1464342005.0
9100,8649,1464342009.0
9102,7015,1464342011.0
9108,8196,1464342017.0
9110,7030,1464342019.0
9116,8810,1464342025.0
9120,8912,1464342029.0
9133,7718,1464343799.0
9148,9008,1464345604.0
9152,6941,1464345608.0
9156,8946,1464345612.0
9157,9071,1464345613.0
9162,8075,1464345618.0
9163,7738,1464345619.0
9171,7881,1464345627.0
9180,8486,1464345636.0
9184,8475,1464345640.0
9189,7425,1464345645.0
9202,7972,1464347403.0
9207,7872,1464347408.0
9212,9157,1464347413.0
9222,7571,1464347423.0
9226,7769,1464347427.0
9229,7594,1464347430.0
9253,8617,1464349209.0
9257,8413,1464349213.0
9258,8750,1464349214.0
9267,6923,1464349223.0
9271,7595,1464349227.0
9290,8091,1464351002.0
9291,8402,1464351003.0
9292,8793,1464351004.0
9298,9213,1464351010.0
9301,7440,1464351013.0
9303,7174,1464351015.0
9306,8225,1464351018.0
9318,7351,1464351030.0
9337,9046,1464351049.0
9339,8189,1464351051.0
9341,8754,1464351053.0
9373,7041,1464354603.0
9375,7846,1464354605.0
9379,7371,1464354609.0
9383,7919,1464354613.0
9385,8887,1464354615.0
9395,8670,1464354625.0
9397,8716,1464354627.0
9402,7717,1464354632.0
9410,8737,1464354640.0
9411,8327,1464354641.0
9429,9043,1464356404.0
9432,8042,1464356407.0
9434,7770,1464356409.0
9435,8194,1464356410.0
9446,7238,1464356421.0
9448,7100,1464356423.0
9475,9449,1464358207.0
9480,8401,1464358212.0
9484,8034,1464358216.0
9486,8630,1464358218.0
9487,8076,1464358219.0
9501,7664,1464358233.0
9503,8986,1464358235.0
9504,9172,1464358236.0
9508,7739,1464358240.0
9511,8503,1464358243.0
9513,9269,1464358245.0
9515,7484,1464358247.0
9522,7113,1464359999.0
9523,9322,1464360000.0
9524,9389,1464360001.0
9525,9220,1464360002.0
9531,7274,1464360008.0
9534,7399,1464360011.0
9537,9071,1464360014.0
9542,8511,1464360019.0
9545,8778,1464360022.0
9551,7769,1464360028.0
9557,9157,1464360034.0
9574,8298,1464361802.0
9580,7552,1464361808.0
9581,9480,1464361809.0
9583,7809,1464361811.0
9589,7855,1464361817.0
9590,7647,1464361818.0
9599,8316,1464361827.0
9608,7591,1464361836.0
9611,8706,1464361839.0
9616,9333,1464361844.0
9617,7854,1464361845.0
9622,9470,1464361850.0
9638,8024,1464363600.0
9640,9397,1464363602.0
9641,7300,1464363603.0
9642,8036,1464363604.0
9644,7573,1464363606.0
9656,8641,1464363618.0
9660,9396,1464363622.0
9664,8223,1464363626.0
9665,8823,1464363627.0
9666,9492,1464363628.0
9670,7685,1464363632.0
9672,8398,1464363634.0
9676,8440,1464363638.0
9678,8983,1464363640.0
9680,7297,1464363642.0
9682,7393,1464363644.0
9683,8496,1464363645.0
9698,9467,1464365403.0
9699,7482,1464365404.0
9707,7502,1464365412.0
9709,8472,1464365414.0
9711,7628,1464365416.0
9726,7911,1464367201.0
9727,8148,1464367202.0
9729,7413,1464367204.0
9731,9185,1464367206.0
9732,8696,1464367207.0
9742,9680,1464369001.0
9744,9435,1464369003.0
9745,9186,1464369004.0
9750,7398,1464369009.0
9751,7446,1464369010.0
9752,7875,1464369011.0
9762,8146,1464369021.0
9765,8261,1464369024.0
9767,8478,1464369026.0
9782,7549,1464370799.0
9785,7642,1464370802.0
9794,9058,1464370811.0
9801,8122,1464370818.0
9808,7687,1464370825.0
9809,7847,1464370826.0
9835,9149,1464372608.0
9837,9408,1464372610.0
9841,9746,1464372614.0
9855,8612,1464372628.0
9856,9058,1464372629.0
9861,7467,1464372634.0
9869,7770,1464372642.0
9875,9852,1464372648.0
9876,7090,1464372649.0
9877,9587,1464372650.0
9892,9658,1464376199.0
9896,7876,1464376203.0
9902,9408,1464376209.0
9904,6944,1464376211.0
9913,9711,1464376220.0
9921,8279,1464376228.0
9923,7183,1464376230.0
9924,9715,1464376231.0
9927,7681,1464376234.0
9943,7964,1464378001.0
9947,7313,1464378005.0
9949,7818,1464378007.0
9951,7233,1464378009.0
9964,7364,1464379802.0
9968,8763,1464379806.0
9970,8879,1464379808.0
9975,8277,1464379813.0
9976,9549,1464379814.0
9978,7502,1464379816.0
9992,9516,1464379830.0
9993,8931,1464379831.0
9998,7803,1464379836.0
10001,8901,1464379839.0
10004,7433,1464379842.0
10009,8793,1464379847.0
10011,9697,1464379849.0
10015,8669,1464379853.0
10016,9931,1464379854.0
10018,8655,1464379856.0
10021,9201,1464379859.0
10024,8130,1464379862.0
10043,9583,1464381599.0
10046,7802,1464381602.0
10047,7677,1464381603.0
10053,8085,1464381609.0
10059,9172,1464381615.0
10060,8036,1464381616.0
10071,9943,1464381627.0
10073,8197,1464381629.0
10079,9753,1464381635.0
10081,9104,1464381637.0
10086,10004,1464381642.0
10088,8517,1464381644.0
10105,7901,1464383400.0
10107,8331,1464383402.0
10120,9650,1464383415.0
10129,7993,1464383424.0
10130,8085,1464383425.0
10131,9607,1464383426.0
10139,9624,1464383434.0
10171,9944,1464385202.0
10177,9786,1464385208.0
10182,9182,1464385213.0
10189,9598,1464385220.0
10193,8075,1464385224.0
10195,7510,1464385226.0
10196,9295,1464385227.0
10198,9006,1464385229.0
10199,8209,1464385230.0
10201,9005,1464385232.0
10204,7466,1464385235.0
10225,9911,1464386999.0
10239,7685,1464387013.0
10241,7208,1464387015.0
10244,8122,1464387018.0
10246,9333,1464387020.0
10254,9268,1464387028.0
10282,10254,1464388800.0
10302,7558,1464390601.0
10318,8398,1464392403.0
10320,8657,1464392405.0
10326,9894,1464392411.0
10331,7366,1464392416.0
10351,8398,1464394205.0
10354,7695,1464394208.0
10357,8446,1464394211.0
10362,7870,1464394216.0
10364,8668,1464394218.0
10371,9548,1464394225.0
10374,7363,1464394228.0
10375,7904,1464394229.0
10378,10226,1464394232.0
10379,7392,1464394233.0
10390,7023,1464394244.0
10403,7044,1464396002.0
10404,9526,1464396003.0
10416,9497,1464396015.0
10438,7816,1464397805.0
10443,7693,1464397810.0
10447,9645,1464397814.0
10449,9834,1464397816.0
10461,8981,1464399600.0
10471,9407,1464399610.0
10472,9227,1464399611.0
10475,7591,1464399614.0
10486,9209,1464399625.0
10487,7711,1464399626.0
10488,9951,1464399627.0
10491,10080,1464399630.0
10496,8910,1464399635.0
10500,7672,1464399639.0
10501,7565,1464399640.0
10514,8258,1464401399.0
10519,9809,1464401404.0
10520,9151,1464401405.0
10524,8747,1464401409.0
10527,8352,1464401412.0
10546,7349,1464401431.0
10548,8617,1464401433.0
10549,9160,1464401434.0
10553,8579,1464401438.0
10554,9287,1464401439.0
10556,10488,1464401441.0
10560,8181,1464401445.0
10579,9648,1464403200.0
10594,7474,1464403215.0
10601,7186,1464403222.0
10604,9406,1464403225.0
10609,10150,1464403230.0
10619,7426,1464403240.0
10625,9864,1464403246.0
10626,7928,1464403247.0
10627,7175,1464403248.0
10628,9909,1464403249.0
10630,9190,1464403251.0
10631,9502,1464403252.0
10638,8013,1464405000.0
10642,10146,1464405004.0
10644,10317,1464405006.0
10645,9628,1464405007.0
10651,9484,1464405013.0
10657,7452,1464406800.0
10660,10017,1464406803.0
10661,8331,1464406804.0
10663,9945,1464406806.0
10667,10201,1464406810.0
10668,7741,1464406811.0
10670,7717,1464406813.0
10671,8242,1464406814.0
10676,9993,1464406819.0
10697,10405,1464406840.0
10701,8378,1464406844.0
10703,10676,1464406846.0
10708,9163,1464406851.0
10733,9505,1464408617.0
10738,9854,1464408622.0
10742,8830,1464408626.0
10759,8220,1464410404.0
10767,7629,1464410412.0
10770,10172,1464410415.0
10772,7185,1464410417.0
10793,10249,1464412200.0
10794,7646,1464412201.0
10795,9783,1464412202.0
10796,9175,1464412203.0
10808,10212,1464414002.0
10815,7742,1464414009.0
10829,8380,1464415801.0
10830,7551,1464415802.0
10839,7399,1464415811.0
10846,8823,1464415818.0
10852,9696,1464415824.0
10853,8001,1464415825.0
10854,10074,1464415826.0
10859,10135,1464415831.0
10861,8953,1464415833.0
10862,9618,1464415834.0
10866,10494,1464415838.0
10872,6928,1464415844.0
10876,9333,1464415848.0
10877,10404,1464415849.0
10881,10007,1464415853.0
10885,7352,1464415857.0
10898,10725,1464417602.0
10910,7100,1464417614.0
10914,7428,1464417618.0
10915,9972,1464417619.0
10919,7549,1464417623.0
10921,9316,1464417625.0
10923,10855,1464417627.0
10925,8540,1464417629.0
10926,10877,1464417630.0
10931,10501,1464417635.0
10932,8292,1464417636.0
10934,8121,1464417638.0
10935,9855,1464417639.0
10936,7512,1464417640.0
10960,8764,1464419401.0
10962,7785,1464419403.0
10965,7391,1464419406.0
10974,7508,1464419415.0
10987,9133,1464419428.0
10988,8723,1464419429.0
10991,9829,1464419432.0
10993,9475,1464419434.0
10997,10862,1464419438.0
11000,10016,1464419441.0
11006,10391,1464419447.0
11011,9871,1464419452.0
11027,9019,1464421204.0
11037,8550,1464421214.0
11041,8799,1464421218.0
11042,10487,1464421219.0
11043,10128,1464421220.0
11051,9144,1464421228.0
11056,7918,1464421233.0
11065,9625,1464421242.0
11066,10976,1464421243.0
11103,8839,1464423005.0
11105,8538,1464423007.0
11112,9790,1464423014.0
11124,9012,1464423026.0
11126,10660,1464423028.0
11132,9375,1464423034.0
11136,9929,1464423038.0
11142,7854,1464423044.0
11147,10568,1464423049.0
11152,7562,1464423054.0
11175,8488,1464424810.0
11178,9480,1464424813.0
11181,9187,1464424816.0
11186,10854,1464424821.0
11192,9435,1464424827.0
11193,10962,1464424828.0
11210,10131,1464424845.0
11212,9931,1464424847.0
11215,7974,1464424850.0
11223,7407,1464424858.0
11239,8838,1464426600.0
11243,8577,1464426604.0
11247,8924,1464426608.0
11256,8598,1464426617.0
11258,7747,1464426619.0
11262,9505,1464426623.0
11275,7662,1464428399.0
11277,7647,1464428401.0
11280,8928,1464428404.0
11284,10118,1464428408.0
11290,8967,1464428414.0
11292,8328,1464428416.0
11296,7184,1464428420.0
